source,url_annonce,type_bien,prix,date_insertion,gouvernorat,delegation,localite,code_postal,superficie,titre_foncier,vue_mer,etat,standing,nb_chambres,nb_salles_bain,dressing,balcon,parking,piscine,chauffage_central,jardin,etage,ascenseur,syndic,climatisation
menzili,https://www.menzili.tn/annonce/a-vendre-immeuble-de-4-etage-2-studios-ariana-raoued-147282,Appartement,1250000.0,2025-09-26,Ariana,Raoued,Marsa,2083.0,660.0,Non,Oui,Neuf,Moyen standing,10.0,4.0,Non,Non,Oui,Non,Oui,Oui,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-1-avec-vue-de-mer-a-hammamet-a-vendre-51355351-nabeul-hammametcentre-147272,Appartement,320000.0,2025-09-26,Nabeul,Hammamet Centre,Hammamet Centre,8050.0,76.0,Titre Individuel,Oui,Non précisé,Haut standing,1.0,1.0,Non,Non,Oui,Non,Oui,Non,2.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/bel-appartement-s-2-a-vendre-a-yasmine-hammamet-51355351-nabeul-hammametsud-147259,Appartement,365000.0,2025-09-26,Nabeul,Hammamet Sud,Hammamet Sud,8050.0,114.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Non,Non,Oui,Oui,Oui,Oui,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/coquet-appartement-meuble-a-hammamet-nord-a-vendre-51355351-nabeul-hammametnord-147241,Appartement,195000.0,2025-09-25,Nabeul,Hammamet Nord,Hammamet Nord,8050.0,100.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,2.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s2-vue-mer-a-sidi-mahersi-nabeul-nabeul-nabeul-147213,Appartement,443000.0,2025-09-24,Nabeul,Nabeul,Nabeul,8000.0,81.0,Non,Oui,Neuf,Luxe,2.0,2.0,Oui,Oui,Oui,Oui,Oui,Non,3.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s2-avec-terrasse-vue-mer-a-sidi-mahersi-nabeul-nabeul-nabeul-147211,Appartement,509000.0,2025-09-24,Nabeul,Nabeul,Nabeul,8000.0,120.0,Non,Oui,Neuf,Luxe,2.0,2.0,Oui,Oui,Oui,Oui,Oui,Non,3.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/des-appartements-s-2-a-vendre-a-yasmine-hammamet-51355351-nabeul-hammametsud-147207,Appartement,450000.0,2025-09-24,Nabeul,Hammamet Sud,Hammamet Sud,8050.0,120.0,Oui,Oui,Neuf,Haut standing,2.0,1.0,Non,Non,Oui,Oui,Oui,Oui,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/bel-appartement-s-3-vue-de-mer-a-vendre-a-nabeul-51355351-nabeul-nabeul-147198,Appartement,450000.0,2025-09-24,Nabeul,Nabeul,Nabeul,8000.0,125.0,Non,Oui,Non précisé,Haut standing,3.0,2.0,Non,Non,Oui,Non,Oui,Oui,3.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-monastir-sahline-147195,Appartement,,2025-09-24,Monastir,Sahline,Avenue ALI BALHOUANE SAHLINE 5012,5012.0,90.0,Non,Non,Non précisé,Non précisé,,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-appartement-s-3-au-rdc-ariana-ariana-arianaville-147191,Appartement,,2025-09-23,Ariana,Ariana Ville,Ariana Ville,2080.0,120.0,Non,Non,Non précisé,Moyen standing,3.0,,Oui,Non,Oui,Non,Oui,Non,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/des-appartements-a-vendre-a-jinen-el-mansoura-kelibia-nabeul-kelibia-147177,Appartement,,2025-09-23,Nabeul,Kélibia,Jinen el Mansoura kelibia,8090.0,100.0,Non,Non,Non précisé,Luxe,4.0,1.0,Oui,Non,Oui,Non,Non,Non,4.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s-2-de-120-m-a-la-nouvelle-medina-benarous-medinajedida-147168,Appartement,240000.0,2025-09-22,Ben Arous,Medina Jedida,Appartement S+2 de 120 m² à La Nouvelle Medina,2013.0,120.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-2-de-116-70-m-a-la-nouvelle-medina-benarous-medinajedida-147167,Appartement,280000.0,2025-09-22,Ben Arous,Medina Jedida,Appartement S+2 de 116.70 m² à la Nouvelle Medina,2013.0,116.0,Non,Non,Bon état,Non précisé,2.0,1.0,Non,Oui,Oui,Non,Non,Non,1.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-2-de-119-m-a-la-nouvelle-medina-benarous-medinajedida-147166,Appartement,225000.0,2025-09-22,Ben Arous,Medina Jedida,Appartement S+2 de 119 m² à la Nouvelle Medina,2013.0,119.0,Non,Non,Bon état,Haut standing,2.0,1.0,Non,Oui,Oui,Non,Oui,Non,2.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/des-appartements-s-2-avec-vue-sur-la-mer-et-la-foret-a-ezzahra-kelibia-nabeul-hammamghezeze-147142,Appartement,160000.0,2025-09-22,Nabeul,Hammam Ghezèze,Ezzahra Hamem leghzez kelibia,2034.0,100.0,Non,Oui,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/coquet-studio-a-vendre-a-140-md-a-hammamet-51355351-nabeul-hammametcentre-147121,Appartement,140000.0,2025-09-21,Nabeul,Hammamet Centre,Hammamet Centre,8050.0,55.0,Non,Non,Non précisé,Non précisé,1.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/s-1-ariana-lasoukra-147114,Appartement,,2025-09-20,Ariana,La Soukra,Chotrana 1 soukra,2036.0,80.0,Non,Non,Non précisé,Moyen standing,1.0,1.0,Non,Non,Oui,Non,Oui,Oui,1.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/2-appartements-s0-a-vendre-a-afh-mrezga-51355351-nabeul-mrezga-147093,Appartement,150000.0,2025-09-20,Nabeul,Mrezga,Mrezga,8058.0,30.0,Non,Non,Non précisé,Haut standing,1.0,1.0,Non,Non,Oui,Oui,Oui,Oui,0.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s3-cite-hedi-nouira-ariana-ariana-arianaville-147055,Appartement,345000.0,2025-09-19,Ariana,Ariana Ville,Ariana Ville,2080.0,144.0,Non,Non,Non précisé,Moyen standing,3.0,1.0,Non,Oui,Oui,Non,Oui,Oui,2.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s3-soukra-dar-fadhal-ariana-lasoukra-147053,Appartement,320000.0,2025-09-19,Ariana,La Soukra,La Soukra,2036.0,130.0,Non,Non,Non précisé,Moyen standing,3.0,1.0,Non,Non,Oui,Non,Oui,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/duplex-s4-ariana-soghra-ariana-raoued-147051,Appartement,400000.0,2025-09-19,Ariana,Raoued,Raoued,2083.0,153.0,Titre Individuel,Non,Non précisé,Moyen standing,4.0,1.0,Non,Oui,Oui,Non,Oui,Oui,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s3-lac-1-tunis-lamarsa-147050,Appartement,450000.0,2025-09-19,Tunis,La Marsa,La Marsa,2070.0,130.0,Non,Non,Non précisé,Moyen standing,3.0,1.0,Non,Oui,Oui,Non,Oui,Non,2.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/un-bel-appartement-monastir-monastir-147043,Appartement,,2025-09-19,Monastir,Monastir,Skanes,5000.0,150.0,Non,Non,Neuf,Non précisé,4.0,1.0,Oui,Oui,Oui,Non,Non,Non,2.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-3-a-yasmine-hammamet-a-vendre-51355351-nabeul-hammametsud-147036,Appartement,365000.0,2025-09-19,Nabeul,Hammamet Sud,Hammamet Sud,8050.0,120.0,Non,Oui,Non précisé,Haut standing,3.0,1.0,Non,Non,Oui,Oui,Oui,Oui,2.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/2-appartement-a-vendre-a-hamem-leghzez-kelibia-nabeul-hammamghezeze-147024,Appartement,,2025-09-18,Nabeul,Hammam Ghezèze,Ezzahra Hamem leghzez kelibia,2034.0,125.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Oui,Oui,Oui,Non,Non,Non,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s-3-a-50-m-de-la-plage-a-hammamet-a-vendre-51355351-nabeul-hammametcentre-147014,Appartement,630000.0,2025-09-18,Nabeul,Hammamet Centre,Hammamet Centre,8050.0,120.0,Non,Non,Non précisé,Moyen standing,3.0,1.0,Non,Non,Oui,Non,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s2-au-rdc-a-ariana-ariana-arianaville-146997,Appartement,150000.0,2025-09-18,Ariana,Ariana Ville,Ariana Ville,2080.0,,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-2-tout-neuf-a-hammamet-nord-a-vendre-51355351-nabeul-hammametnord-146992,Appartement,220000.0,2025-09-18,Nabeul,Hammamet Nord,Hammamet Nord,8050.0,90.0,Non,Non,Neuf,Haut standing,2.0,1.0,Oui,Non,Oui,Non,Oui,Non,2.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/v538-residence-lido-lido-dar-chaaben-nabeul-darchaabaneelfehri-146949,Appartement,1300000.0,2025-09-17,Nabeul,Dar Châabane El Fehri,NABEUL,8000.0,300.0,Non,Oui,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-magnifique-appartement-s-2-a-ennasr-avec-tfi-ariana-ennasr-146946,Appartement,370000.0,2025-09-17,Ariana,Ennasr,Ennasr,2037.0,116.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/-A-vendre-appartement-s-2-a-borj-louzir-ariana-borjlouzir-146932,Appartement,245000.0,2025-09-17,Ariana,Borj Louzir,Borj Louzir,2073.0,100.0,Non,Non,Neuf,Moyen standing,2.0,,Oui,Oui,Oui,Non,Oui,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/--A-vendre-appartement-s-3-a-ariana-ville-ariana-arianaville-146929,Appartement,210000.0,2025-09-17,Ariana,Ariana Ville,Ariana Ville,2080.0,130.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Non,2.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-appartement-s-3-lac-1-tunis-tunis-lesbergesdulac-146922,Appartement,450000.0,2025-09-16,Tunis,Les Berges Du Lac,Les Berges Du Lac,1053.0,100.0,Oui,Non,Bon état,Haut standing,3.0,1.0,Non,Non,Oui,Non,Oui,Non,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/villa-a-vendre-a-sousse-sousse-soussemedina-146894,Appartement,618000.0,2025-09-16,Sousse,Sousse Médina,sousse corniche,1008.0,200.0,Non,Oui,Non précisé,Luxe,2.0,2.0,Oui,Non,Oui,Non,Oui,Non,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/coquet-appartement-de-124-m2-meuble-a-medina-jadida-3-benarous-medinajedida-146883,Appartement,,2025-09-16,Ben Arous,Medina Jedida,Medina Jedida,2013.0,124.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,2.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/a-vendre-un-appartement-a-cite-el-hadika-tunis-tunis-ettahrir-146872,Appartement,150000.0,2025-09-15,Tunis,Ettahrir,cité el hadika,1008.0,,Non,Non,Non précisé,Non précisé,4.0,1.0,Oui,Oui,Oui,Non,Non,Non,4.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-etage-d-une-villa-meuble-de-haut-standing-pour-la-location-benarous-ezzahra-146850,Appartement,1600.0,2025-09-15,Ben Arous,Ezzahra,Ezzahra,2034.0,120.0,Non,Non,Non précisé,Haut standing,3.0,,Non,Non,Oui,Non,Oui,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/v538-residence-lido-dar-chaaben-nabeul-darchaabaneelfehri-146832,Appartement,1300000.0,2025-09-15,Nabeul,Dar Châabane El Fehri,NABEUL,8000.0,300.0,Non,Oui,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-de-120-m2-a-yasmine-hammamet-nabeul-hammametsud-146818,Appartement,,2025-09-14,Nabeul,Hammamet Sud,Hammamet Sud,8050.0,120.0,Non,Oui,Non précisé,Haut standing,3.0,1.0,Non,Non,Oui,Oui,Oui,Oui,2.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s-2-studio-s-1-benarous-elmourouj-146808,Appartement,220000.0,2025-09-13,Ben Arous,El Mourouj,Residence Ines,2074.0,120.0,Non,Non,Non précisé,Non précisé,3.0,2.0,Non,Non,Oui,Non,Non,Oui,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-2-a-el-waha-tunis-agba-146782,Appartement,,2025-09-13,Tunis,el agba,el waha,1000.0,93.0,Non,Non,Non précisé,Moyen standing,2.0,,Non,Oui,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-locaux-commerciaux-amp-appartements-chouchet-rades-benarous-medinajedida-146756,Appartement,990000000.0,2025-09-12,Ben Arous,Medina Jedida,Medina Jedida,2013.0,360.0,Non,Non,Non précisé,Non précisé,,,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-1-74-m-residence-ben-arous-center-benarous-medinajedida-146670,Appartement,115000.0,2025-09-10,Ben Arous,Medina Jedida,Résidence Ben Arous Center,2013.0,74.0,Non,Non,Neuf,Haut standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,4.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/vente-appartement-tunis-elouardia-146719,Appartement,,2025-09-11,Tunis,El Ouardia,حي بن سيناء,1000.0,,Non,Non,Non précisé,Non précisé,3.0,,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s3-a-vendre-monastir-cite-salem-monastir-monastir-146711,Appartement,105000.0,2025-09-11,Monastir,Monastir,Monastir,5000.0,90.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Oui,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s3-haut-standing-a-skanes-monastir-monastir-monastir-146704,Appartement,470000.0,2025-09-11,Monastir,Monastir,Monastir,5000.0,120.0,Non,Non,Non précisé,Haut standing,3.0,2.0,Non,Oui,Oui,Non,Oui,Non,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-appartement-s-2-a-khzema-est-sousse-soussejawhara-146687,Appartement,295000.0,2025-09-10,Sousse,Sousse Jawhara,Sousse Jawhara,4000.0,110.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,2.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/belle-appartement-a-vendre-sfax-sakietezzit-146671,Appartement,170000.0,2025-09-10,Sfax,Sakiet Ezzit,RTE de Tunis km9 sakiet ezzit hay ons,3021.0,102.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-3-haut-standing-a-vendre-ariana-lasoukra-146668,Appartement,530000.0,2025-09-10,Ariana,La Soukra,La Soukra,2036.0,162.0,Non,Non,Non précisé,Haut standing,,,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/etage-de-villa-s4-a-vendre-a-chott-meriem-pied-dans-l-eau-sousse-akouda-146622,Appartement,450000.0,2025-09-08,Sousse,Akouda,Akouda,4022.0,190.0,Non,Non,Non précisé,Haut standing,4.0,,Non,Non,Oui,Non,Oui,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s2-a-vendre-investissement-ideal-a-hay-riadh-sousse-sousseriadh-146617,Appartement,,2025-09-08,Sousse,Sousse Riadh,Sousse Riadh,4000.0,124.0,Non,Non,Non précisé,Moyen standing,2.0,,Non,Non,Oui,Non,Non,Non,4.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s2-a-vendre-investissement-ideal-a-hay-riadh-sousse-sousseriadh-146616,Appartement,,2025-09-08,Sousse,Sousse Riadh,Sousse Riadh,4000.0,124.0,Non,Non,Non précisé,Moyen standing,2.0,,Non,Non,Oui,Non,Non,Non,4.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/des-appartements-a-vendre-a-yasmine-hammamet-51355351-nabeul-hammametsud-146577,Appartement,,2025-09-06,Nabeul,Hammamet Sud,Hammamet Sud,8050.0,,Oui,Oui,Neuf,Haut standing,,,Non,Non,Oui,Oui,Oui,Oui,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s-1-pour-la-vente-sousse-hammamsousse-146530,Appartement,210000.0,2025-09-04,Sousse,Hammam Sousse,Hammam Sousse,4011.0,60.0,Non,Non,Non précisé,Haut standing,1.0,1.0,Non,Non,Oui,Non,Oui,Non,1.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartemen-s-3-pour-la-vente-sousse-hammamsousse-146529,Appartement,195000.0,2025-09-04,Sousse,Hammam Sousse,Hammam Sousse,4011.0,87.0,Non,Non,Non précisé,Moyen standing,3.0,2.0,Non,Non,Oui,Non,Oui,Non,2.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s-2-tunis-ainzaghouan-146471,Appartement,275000.0,2025-09-02,Tunis,Aïn Zaghouan,Aïn Zaghouan,1100.0,101.0,Oui,Non,Non précisé,Haut standing,2.0,1.0,Non,Oui,Oui,Non,Oui,Non,7.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/kantaoui-s-1-sousse-hammamsousse-146438,Appartement,260000.0,2025-09-01,Sousse,Hammam Sousse,Kantaoui,4011.0,42.0,Non,Non,Non précisé,Moyen standing,1.0,2.0,Non,Non,Oui,Oui,Oui,Oui,2.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-a-vendre-centre-ville-tunis-tunis-centrevillelafayette-146433,Appartement,160000.0,2025-08-31,Tunis,Centre Ville - Lafayette,Rue de Madrid,1000.0,70.0,Non,Non,À rénover,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Non,4.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/un-s-1-avec-place-parking-ariana-raoued-146425,Appartement,180000.0,2025-08-31,Ariana,Raoued,Raoued,2083.0,65.0,Non,Non,Non précisé,Haut standing,1.0,1.0,Non,Oui,Oui,Non,Oui,Non,5.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/v572-appartement-mayorka-nabeul-hammamet-146379,Appartement,580000.0,2025-08-29,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Non précisé,Haut standing,2.0,2.0,Non,Non,Oui,Non,Oui,Non,1.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/v573-appartement-rama-3-nabeul-hammamet-146378,Appartement,400000.0,2025-08-29,Nabeul,Hammamet,contact@smart-owner.com,8050.0,,Non,Oui,Neuf,Haut standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,2.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/un-appartement-s-1-a-vendre-a-afh-mrezga-51355351-nabeul-mrezga-146363,Appartement,220000.0,2025-08-28,Nabeul,Mrezga,Mrezga,8058.0,78.0,Non,Non,Non précisé,Non précisé,1.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/v398-villa-rima-nabeul-hammamet-146355,Appartement,950000.0,2025-08-28,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Neuf,Haut standing,5.0,5.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/duplex-s5-a-ennaser2-ariana-menzah-146348,Appartement,875000.0,2025-08-28,Ariana,Menzah,Ennaser 2,1004.0,,Non,Non,Non précisé,Haut standing,6.0,6.0,Oui,Oui,Oui,Non,Non,Non,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/v412-villa-majorelle-nabeul-hammamet-146346,Appartement,1030000.0,2025-08-28,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Non précisé,Haut standing,5.0,3.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/a-vendre-appartement-s-4-a-l-aouina-tunis-laouina-146328,Appartement,360000.0,2025-08-27,Tunis,L'aouina,L'aouina,1000.0,200.0,Non,Non,Bon état,Haut standing,4.0,3.0,Oui,Non,Oui,Non,Oui,Non,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s-3-avec-jardin-a-hammamet-a-vendre-51355351-nabeul-hammametcentre-146312,Appartement,630000.0,2025-08-27,Nabeul,Hammamet Centre,Hammamet Centre,8050.0,120.0,Non,Non,Non précisé,Moyen standing,3.0,1.0,Non,Non,Oui,Non,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/a-vendre-appartement-s3-a-hammam-sousse-sousse-hammamsousse-146300,Appartement,450000.0,2025-08-26,Sousse,Hammam Sousse,Hammam Sousse,4011.0,145.0,Non,Non,Neuf,Haut standing,3.0,1.0,Non,Non,Oui,Non,Oui,Non,5.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/v416-villa-flora-nabeul-hammamet-146297,Appartement,950000.0,2025-08-26,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Non précisé,Haut standing,4.0,3.0,Oui,Non,Oui,Oui,Oui,Oui,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/v418-villa-dora-1-nabeul-hammamet-146292,Appartement,1100000.0,2025-08-26,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Neuf,Haut standing,4.0,5.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/v434-villa-zina-nabeul-hammamet-146276,Appartement,1100000.0,2025-08-26,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Non précisé,Haut standing,5.0,3.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/v440-villa-honey-nabeul-hammamet-146274,Appartement,1050000.0,2025-08-26,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Non précisé,Haut standing,4.0,4.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-pres-de-la-banque-centrale-sousse-tel-55-52-52-55-sousse-soussemedina-146265,Appartement,,2025-08-25,Sousse,Sousse Médina,PRES DE LA BANQUE CENTRALE SOUSSE,1008.0,122.0,Non,Oui,Non précisé,Non précisé,3.0,,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/l551-villa-princesse-nabeul-hammamet-146246,Appartement,,2025-08-25,Nabeul,Hammamet,Hammamet,8050.0,,Non,Oui,Non précisé,Haut standing,5.0,6.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/vente-appartement-de-110-m2-manouba-manoubaville-146210,Appartement,270000.0,2025-08-23,Manouba,Manouba Ville,residence elmokthar près de l'hôpital de razi,2010.0,110.0,Non,Non,Neuf,Moyen standing,3.0,1.0,Non,Non,Oui,Non,Oui,Non,,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-4-pieces-190-m2-a-hammam-lif-benarous-hammamlif-146184,Appartement,300000.0,2025-08-23,Ben Arous,Hammam Lif,Hammam Lif,2050.0,190.0,Non,Non,Non précisé,Haut standing,3.0,1.0,Non,Oui,Oui,Non,Oui,Non,1.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/bel-appartement-ezzahra-benarous-ezzahra-146180,Appartement,275000.0,2025-08-23,Ben Arous,Ezzahra,Cité Panorama,2034.0,97.0,Non,Non,Rénové,Non précisé,3.0,1.0,Non,Non,Oui,Non,Oui,Oui,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s1-meuble-avec-vue-sur-mer-a-vendre-a-hergla-sousse-hergla-146177,Appartement,220000.0,2025-08-22,Sousse,Hergla,Hergla,4000.0,88.0,Non,Oui,Non précisé,Haut standing,1.0,1.0,Non,Oui,Oui,Oui,Non,Non,2.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/v441-villa-florida-nabeul-hammamet-146138,Appartement,1250000.0,2025-08-22,Nabeul,Hammamet,Hammamet,8050.0,,Non,Oui,Non précisé,Haut standing,4.0,4.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/v426-villa-la-rose-nabeul-hammamet-146124,Appartement,750000.0,2025-08-21,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Non précisé,Haut standing,4.0,3.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/v447-villa-narjes-nabeul-hammamet-146121,Appartement,2200000.0,2025-08-21,Nabeul,Hammamet,Hammamet,8050.0,,Non,Oui,Non précisé,Luxe,4.0,3.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/v450-appartement-nouha-nabeul-hammamet-146120,Appartement,520000.0,2025-08-21,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Non précisé,Haut standing,2.0,2.0,Oui,Non,Oui,Non,Non,Non,2.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/v477-villa-le-palais-nabeul-hammamet-146105,Appartement,1250000.0,2025-08-21,Nabeul,Hammamet,Hammamet,8050.0,,Non,Oui,Non précisé,Haut standing,4.0,3.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/v490-maison-dia-nabeul-hammamet-146102,Appartement,260000.0,2025-08-21,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Oui,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/v503-villa-splash-nabeul-hammamet-146100,Appartement,770000.0,2025-08-21,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Neuf,Haut standing,4.0,4.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/v517-villa-claire-nabeul-hammamet-146099,Appartement,690000.0,2025-08-21,Nabeul,Hammamet,Hammamet,8050.0,,Non,Non,Non précisé,Haut standing,3.0,2.0,Oui,Non,Oui,Oui,Oui,Oui,0.0,Non,Non,Oui
